variant,symbol,signal_ts,direction,entry_price,atr_at_entry,vwap,bars_away,vol_ratio,exit_ts,exit_price,exit_reason,bars_held,armed,gross_points,gross_usd,friction_usd,net_usd
server_current,MES,2023-07-20 09:30:00-04:00,long,4590.75,2.677504943639433,4587.379109729748,17,8.226071751404056,2023-07-20 09:40:00-04:00,4593.0,trail,2,True,2.25,11.25,4.7,6.55
server_current,MES,2023-07-21 01:55:00-04:00,long,4570.75,0.9342460495004773,4569.718481759656,10,2.4554583738257207,2023-07-21 02:35:00-04:00,4571.5,trail,8,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-07-21 07:30:00-04:00,short,4573.75,1.4866106290212764,4573.7964266623185,21,1.960863020572002,2023-07-21 08:00:00-04:00,4572.75,trail,6,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-07-21 09:35:00-04:00,short,4579.25,2.9010307303443197,4579.336813174106,19,3.6393116794811444,2023-07-21 09:45:00-04:00,4570.5,trail,2,True,8.75,43.75,4.7,39.05
server_current,MES,2023-07-23 20:15:00-04:00,long,4563.0,1.2942162280288274,4562.355887863682,26,1.923382610077889,2023-07-23 20:35:00-04:00,4565.5,trail,4,True,2.5,12.5,4.7,7.8
server_current,MES,2023-07-24 02:15:00-04:00,long,4563.25,1.1957096349964504,4562.534819121447,11,2.152205525933107,2023-07-24 02:25:00-04:00,4564.75,trail,2,True,1.5,7.5,4.7,2.8
server_current,MES,2023-07-24 08:05:00-04:00,short,4569.75,1.7293763433578033,4569.985098622915,61,1.9631772751183587,2023-07-24 08:15:00-04:00,4568.5,trail,2,True,1.25,6.25,4.7,1.5499999999999998
server_current,MES,2023-07-24 09:50:00-04:00,short,4569.25,3.7896164171023923,4575.883837255486,19,4.93640451500413,2023-07-24 11:50:00-04:00,4586.25,timestop,24,False,-17.0,-85.0,4.7,-89.7
server_current,MES,2023-07-24 15:25:00-04:00,short,4576.75,2.8250314506220175,4580.253256952376,63,2.5085882255722534,2023-07-24 18:25:00-04:00,4584.25,timestop,24,False,-7.5,-37.5,4.7,-42.2
server_current,MES,2023-07-24 21:40:00-04:00,short,4580.25,1.1412433074659902,4580.447612171427,57,1.5435294117647058,2023-07-24 23:40:00-04:00,4582.5,timestop,24,False,-2.25,-11.25,4.7,-15.95
server_current,MES,2023-07-25 03:25:00-04:00,short,4584.5,1.3651450690685212,4585.473490687219,22,1.534313064581367,2023-07-25 03:35:00-04:00,4583.0,trail,2,True,1.5,7.5,4.7,2.8
server_current,MES,2023-07-25 06:10:00-04:00,short,4585.75,1.400219170072334,4587.36310437452,27,2.087967644084934,2023-07-25 08:10:00-04:00,4588.0,timestop,24,False,-2.25,-11.25,4.7,-15.95
server_current,MES,2023-07-25 09:40:00-04:00,long,4586.5,1.9778742420554938,4585.088494624773,17,2.2385217808831563,2023-07-25 09:50:00-04:00,4588.5,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-07-25 10:30:00-04:00,short,4586.25,2.6870854422463637,4586.691442922324,10,1.9763913772178237,2023-07-25 12:30:00-04:00,4595.0,timestop,24,False,-8.75,-43.75,4.7,-48.45
server_current,MES,2023-07-26 09:40:00-04:00,long,4589.75,2.5903023147501045,4589.371933091061,64,3.4819034366801467,2023-07-26 09:50:00-04:00,4590.5,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-07-26 14:05:00-04:00,long,4587.25,3.117177074822315,4586.819585994116,20,1.5871694553123006,2023-07-26 14:15:00-04:00,4590.5,trail,2,True,3.25,16.25,4.7,11.55
server_current,MES,2023-07-27 02:05:00-04:00,long,4609.5,1.313952409533135,4608.844139297848,14,2.86474838382558,2023-07-27 02:55:00-04:00,4610.5,trail,10,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-07-27 10:05:00-04:00,short,4623.0,3.5103211966500036,4625.555761260059,88,2.601731717778254,2023-07-27 10:15:00-04:00,4620.5,trail,2,True,2.5,12.5,4.7,7.8
server_current,MES,2023-07-31 03:45:00-04:00,short,4601.5,2.145480679607386,4602.365264703919,37,1.549966009517335,2023-07-31 05:45:00-04:00,4608.0,timestop,24,False,-6.5,-32.5,4.7,-37.2
server_current,MES,2023-07-31 09:55:00-04:00,short,4607.0,3.4175835582814464,4610.737843151726,73,5.6706097900983785,2023-07-31 10:05:00-04:00,4604.0,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-07-31 15:55:00-04:00,long,4616.0,4.093615896472686,4608.476666021243,55,4.380630289059419,2023-07-31 16:05:00-04:00,4616.75,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-08-01 09:30:00-04:00,long,4603.0,2.569078929338195,4602.201517322919,28,7.515699294398159,2023-08-01 09:40:00-04:00,4606.0,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-08-01 13:00:00-04:00,long,4600.5,3.0197000131925855,4600.128198444346,25,1.5570994140480134,2023-08-01 13:10:00-04:00,4601.25,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-08-01 15:40:00-04:00,short,4599.25,2.520613600416083,4600.550839274774,21,1.8105055510783403,2023-08-01 16:10:00-04:00,4597.75,trail,6,True,1.5,7.5,4.7,2.8
server_current,MES,2023-08-02 08:35:00-04:00,short,4570.75,2.8623737746331273,4571.056892121586,26,1.6498173926851216,2023-08-02 09:05:00-04:00,4566.5,trail,6,True,4.25,21.25,4.7,16.55
server_current,MES,2023-08-03 01:15:00-04:00,long,4539.0,1.4923917173720684,4538.427997773537,13,1.8381754004887318,2023-08-03 01:25:00-04:00,4541.0,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-08-03 09:50:00-04:00,long,4520.25,5.081157548833692,4519.802221475547,11,1.8678857383068304,2023-08-03 10:00:00-04:00,4525.5,trail,2,True,5.25,26.25,4.7,21.55
server_current,MES,2023-08-03 15:10:00-04:00,short,4522.25,4.150681788663299,4523.000123254213,50,2.0221439276830484,2023-08-03 15:20:00-04:00,4520.25,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-08-04 08:45:00-04:00,long,4534.75,5.210824411291695,4532.21332139599,34,2.989083483860834,2023-08-04 08:55:00-04:00,4540.5,trail,2,True,5.75,28.75,4.7,24.05
server_current,MES,2023-08-04 09:55:00-04:00,short,4534.25,5.997561294238261,4537.734143268427,14,2.098404391770561,2023-08-04 10:05:00-04:00,4519.0,trail,2,True,15.25,76.25,4.7,71.55
server_current,MES,2023-08-04 13:55:00-04:00,short,4539.25,3.933682427773496,4540.289718000317,43,2.17211366157522,2023-08-04 14:05:00-04:00,4524.0,trail,2,True,15.25,76.25,4.7,71.55
server_current,MES,2023-08-06 19:30:00-04:00,short,4504.0,1.9863958917761428,4505.019207501512,18,1.6294660462181558,2023-08-06 21:30:00-04:00,4510.0,timestop,24,False,-6.0,-30.0,4.7,-34.7
server_current,MES,2023-08-07 03:05:00-04:00,long,4518.25,2.1332409751745205,4513.456378111425,9,3.03566374186244,2023-08-07 03:25:00-04:00,4520.5,trail,4,True,2.25,11.25,4.7,6.55
server_current,MES,2023-08-07 08:45:00-04:00,long,4514.5,2.5032646631737636,4512.78971708888,35,2.3739363378506146,2023-08-07 08:55:00-04:00,4518.25,trail,2,True,3.75,18.75,4.7,14.05
server_current,MES,2023-08-07 09:40:00-04:00,short,4514.25,3.6951959672249775,4516.745413059036,11,4.890370236915593,2023-08-07 09:50:00-04:00,4513.5,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-08-08 03:00:00-04:00,long,4524.75,1.6548105130342379,4524.7245766797805,20,1.9232744076872297,2023-08-08 03:15:00-04:00,4526.0,trail,3,True,1.25,6.25,4.7,1.5499999999999998
server_current,MES,2023-08-09 06:40:00-04:00,short,4528.5,2.042174578017549,4528.881995493862,40,1.745610278372591,2023-08-09 06:50:00-04:00,4527.25,trail,2,True,1.25,6.25,4.7,1.5499999999999998
server_current,MES,2023-08-09 15:05:00-04:00,short,4505.0,3.8855348811145616,4506.4784003180785,13,1.8661979698077797,2023-08-09 15:15:00-04:00,4503.5,trail,2,True,1.5,7.5,4.7,2.8
server_current,MES,2023-08-10 06:05:00-04:00,short,4507.25,1.9518796633608098,4508.7542721143745,37,2.313228238519534,2023-08-10 06:35:00-04:00,4506.25,trail,6,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-08-10 07:00:00-04:00,long,4509.75,1.819354600553896,4508.6591019923735,9,1.5404501216545012,2023-08-10 07:10:00-04:00,4510.5,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-08-10 08:10:00-04:00,long,4510.75,2.010197572201235,4508.451573771899,10,2.872908294847958,2023-08-10 08:20:00-04:00,4513.0,trail,2,True,2.25,11.25,4.7,6.55
server_current,MES,2023-08-10 10:45:00-04:00,short,4519.25,6.826869599445585,4523.105441751675,15,2.037551484468852,2023-08-10 10:55:00-04:00,4515.75,trail,2,True,3.5,17.5,4.7,12.8
server_current,MES,2023-08-11 04:00:00-04:00,short,4488.0,2.0267927029573034,4488.490618296448,33,2.11882605583393,2023-08-11 04:10:00-04:00,4483.75,trail,2,True,4.25,21.25,4.7,16.55
server_current,MES,2023-08-11 10:00:00-04:00,long,4477.25,5.6058580384682095,4473.3720961601675,28,2.9017106643980073,2023-08-11 10:10:00-04:00,4481.5,trail,2,True,4.25,21.25,4.7,16.55
server_current,MES,2023-08-14 08:05:00-04:00,short,4485.75,2.2431883043396486,4485.811801033092,83,1.762295081967213,2023-08-14 08:15:00-04:00,4481.25,trail,2,True,4.5,22.5,4.7,17.8
server_current,MES,2023-08-14 10:00:00-04:00,long,4479.5,4.3807291037450975,4478.880436044353,23,1.8787266227555472,2023-08-14 10:10:00-04:00,4487.25,trail,2,True,7.75,38.75,4.7,34.05
server_current,MES,2023-08-15 09:15:00-04:00,long,4486.25,3.922052619276377,4486.04780953644,86,1.8436226888122846,2023-08-15 09:25:00-04:00,4487.25,trail,2,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-08-16 05:20:00-04:00,short,4456.75,2.4507996011499107,4458.262964161185,31,1.8639448511729815,2023-08-16 05:40:00-04:00,4453.0,trail,4,True,3.75,18.75,4.7,14.05
server_current,MES,2023-08-16 09:35:00-04:00,long,4459.0,3.700880748645829,4453.929996200817,48,6.612111700670104,2023-08-16 09:45:00-04:00,4465.25,trail,2,True,6.25,31.25,4.7,26.55
server_current,MES,2023-08-17 09:40:00-04:00,short,4427.5,3.291902150629991,4428.5210541935185,69,4.1994820533920665,2023-08-17 09:50:00-04:00,4422.25,trail,2,True,5.25,26.25,4.7,21.55
server_current,MES,2023-08-18 03:00:00-04:00,short,4382.5,1.96038679244678,4384.533737489375,14,3.3882769156549006,2023-08-18 03:30:00-04:00,4377.5,trail,6,True,5.0,25.0,4.7,20.3
server_current,MES,2023-08-18 09:45:00-04:00,long,4368.0,5.127662689092281,4366.581369141261,66,2.435107231047423,2023-08-18 09:55:00-04:00,4372.25,trail,2,True,4.25,21.25,4.7,16.55
server_current,MES,2023-08-20 21:15:00-04:00,short,4383.25,2.2692194212124157,4385.391258883107,14,6.349400871459695,2023-08-20 21:55:00-04:00,4381.5,trail,8,True,1.75,8.75,4.7,4.05
server_current,MES,2023-08-21 08:55:00-04:00,short,4395.0,2.1246903889751074,4395.580132948748,71,2.4401006653566384,2023-08-21 09:10:00-04:00,4392.25,trail,3,True,2.75,13.75,4.7,9.05
server_current,MES,2023-08-21 10:15:00-04:00,short,4397.5,4.30118820531641,4398.627012651288,9,1.723742570075129,2023-08-21 10:25:00-04:00,4384.75,trail,2,True,12.75,63.75,4.7,59.05
server_current,MES,2023-08-22 09:35:00-04:00,short,4422.5,2.79812422497004,4426.798544857768,94,5.086858052273979,2023-08-22 09:45:00-04:00,4418.5,trail,2,True,4.0,20.0,4.7,15.3
server_current,MES,2023-08-22 21:30:00-04:00,long,4411.0,1.527952891178603,4410.714687648621,63,4.050955414012739,2023-08-22 21:40:00-04:00,4412.0,trail,2,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-08-23 03:40:00-04:00,short,4415.5,2.081410182521059,4415.744212485789,30,1.816550796142633,2023-08-23 05:40:00-04:00,4422.25,timestop,24,False,-6.75,-33.75,4.7,-38.45
server_current,MES,2023-08-23 06:25:00-04:00,short,4417.0,2.047683481266049,4418.279240147396,32,1.5241470979175897,2023-08-23 06:40:00-04:00,4413.5,trail,3,True,3.5,17.5,4.7,12.8
server_current,MES,2023-08-23 09:30:00-04:00,long,4412.5,3.36468818161131,4411.815484552206,37,6.342771535580525,2023-08-23 09:40:00-04:00,4415.25,trail,2,True,2.75,13.75,4.7,9.05
server_current,MES,2023-08-24 02:00:00-04:00,short,4478.0,1.596264722344573,4479.542824998669,16,2.6537042037987217,2023-08-24 02:10:00-04:00,4476.25,trail,2,True,1.75,8.75,4.7,4.05
server_current,MES,2023-08-24 03:00:00-04:00,long,4483.0,1.8702866327732157,4479.260315742881,12,3.878732480195003,2023-08-24 03:10:00-04:00,4485.25,trail,2,True,2.25,11.25,4.7,6.55
server_current,MES,2023-08-24 04:00:00-04:00,long,4479.5,3.136683676879895,4478.04823084891,10,1.517684887459807,2023-08-24 04:10:00-04:00,4480.25,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-08-24 09:55:00-04:00,long,4466.25,4.493562876728294,4465.216433668421,31,2.926014975613107,2023-08-24 10:05:00-04:00,4468.5,trail,2,True,2.25,11.25,4.7,6.55
server_current,MES,2023-08-25 01:50:00-04:00,long,4389.75,1.6390342130802282,4387.36725741745,9,5.397240377632534,2023-08-25 02:05:00-04:00,4390.5,trail,3,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-08-25 10:05:00-04:00,short,4395.25,5.952704842926032,4400.831579014082,85,4.286784252500105,2023-08-25 10:25:00-04:00,4387.25,trail,4,True,8.0,40.0,4.7,35.3
server_current,MES,2023-08-27 21:20:00-04:00,long,4421.25,1.9638545524869,4419.479064590907,19,1.6935207404868016,2023-08-27 23:20:00-04:00,4417.75,timestop,24,False,-3.5,-17.5,4.7,-22.2
server_current,MES,2023-08-28 03:00:00-04:00,short,4419.75,1.4236244361578116,4420.210796262441,18,3.287887323943662,2023-08-28 03:45:00-04:00,4415.75,trail,9,True,4.0,20.0,4.7,15.3
server_current,MES,2023-08-28 13:50:00-04:00,short,4430.25,4.210992782574455,4435.253392735239,12,1.7761262974838326,2023-08-28 14:00:00-04:00,4423.0,trail,2,True,7.25,36.25,4.7,31.55
server_current,MES,2023-08-29 09:30:00-04:00,long,4444.5,2.976677579329907,4442.226548057716,35,6.352597349139705,2023-08-29 09:40:00-04:00,4450.75,trail,2,True,6.25,31.25,4.7,26.55
server_current,MES,2023-08-30 06:40:00-04:00,long,4504.25,1.8710494988557675,4504.088774458618,32,1.5326070735711088,2023-08-30 08:15:00-04:00,4509.0,trail,19,True,4.75,23.75,4.7,19.05
server_current,MES,2023-08-30 10:20:00-04:00,short,4511.75,5.301959123533164,4514.397133281955,27,2.633137990349498,2023-08-30 10:30:00-04:00,4501.75,trail,2,True,10.0,50.0,4.7,45.3
server_current,MES,2023-08-30 14:25:00-04:00,short,4515.0,4.032121597334852,4516.789468637605,40,1.6176617253728638,2023-08-30 16:25:00-04:00,4527.0,timestop,24,False,-12.0,-60.0,4.7,-64.7
server_current,MES,2023-08-31 05:00:00-04:00,short,4526.75,1.8495509648369775,4527.914927813551,19,2.5224845418774593,2023-08-31 05:10:00-04:00,4523.75,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-08-31 06:00:00-04:00,long,4528.5,2.0135234721188713,4527.393218635045,12,1.6342115311187475,2023-08-31 07:25:00-04:00,4529.5,trail,17,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-09-01 03:05:00-04:00,long,4519.75,1.6406862122940782,4518.609998921513,21,3.8167616635001056,2023-09-01 03:20:00-04:00,4521.5,trail,3,True,1.75,8.75,4.7,4.05
server_current,MES,2023-09-01 09:35:00-04:00,short,4532.5,4.988235406260495,4536.201048682587,76,4.341724934196716,2023-09-01 09:45:00-04:00,4522.5,trail,2,True,10.0,50.0,4.7,45.3
server_current,MES,2023-09-03 19:45:00-04:00,long,4519.75,1.1538750112457556,4519.699311143624,99,1.9051262433052794,2023-09-03 20:05:00-04:00,4520.5,trail,4,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-09-04 07:25:00-04:00,short,4526.5,1.209059650094649,4526.778507640094,55,2.855603448275862,2023-09-04 08:50:00-04:00,4525.25,trail,17,True,1.25,6.25,4.7,1.5499999999999998
server_current,MES,2023-09-04 09:35:00-04:00,long,4527.25,1.4170605059313026,4526.875618030989,11,1.7803913616546692,2023-09-04 09:55:00-04:00,4528.0,trail,4,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-09-05 08:25:00-04:00,short,4510.5,2.0227725955759794,4510.649610606939,43,2.3000814806192524,2023-09-05 08:35:00-04:00,4507.5,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-09-05 09:35:00-04:00,short,4511.0,3.498515146633665,4512.593810833711,11,4.463336875664187,2023-09-05 09:45:00-04:00,4506.0,trail,2,True,5.0,25.0,4.7,20.3
server_current,MES,2023-09-05 15:10:00-04:00,short,4508.0,3.017642665875554,4510.911109957385,11,2.2572338731085746,2023-09-05 15:30:00-04:00,4506.5,trail,4,True,1.5,7.5,4.7,2.8
server_current,MES,2023-09-06 08:55:00-04:00,long,4493.5,2.080460119459373,4492.85736171061,15,1.7052119593724668,2023-09-06 10:00:00-04:00,4481.017239283244,stop,13,False,-12.482760716756275,-62.41380358378137,4.7,-67.11380358378138
server_current,MES,2023-09-07 09:40:00-04:00,long,4448.25,3.7789856104487725,4448.231556129096,30,3.0276314532777913,2023-09-07 10:45:00-04:00,4453.25,trail,13,True,5.0,25.0,4.7,20.3
server_current,MES,2023-09-07 10:35:00-04:00,long,4446.0,5.213847285819241,4444.901076309499,10,1.5980529469841342,2023-09-07 10:45:00-04:00,4453.25,trail,2,True,7.25,36.25,4.7,31.55
server_current,MES,2023-09-08 01:15:00-04:00,long,4456.75,1.0559355822740124,4455.696953500802,9,2.6025459688826027,2023-09-08 01:25:00-04:00,4459.25,trail,2,True,2.5,12.5,4.7,7.8
server_current,MES,2023-09-10 20:10:00-04:00,short,4463.75,1.7061465906917266,4463.7591792656585,22,2.099160335865654,2023-09-10 20:20:00-04:00,4463.0,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-09-11 09:40:00-04:00,short,4482.25,3.057243076834969,4482.58465571831,39,3.733853091798517,2023-09-11 09:50:00-04:00,4476.25,trail,2,True,6.0,30.0,4.7,25.3
server_current,MES,2023-09-11 21:30:00-04:00,short,4481.5,1.309100775199538,4481.747373602994,97,2.195383789586688,2023-09-11 21:45:00-04:00,4480.75,trail,3,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-09-12 00:10:00-04:00,short,4487.25,0.9411797538845778,4487.414653784219,27,1.660723382577687,2023-09-12 00:20:00-04:00,4485.5,trail,2,True,1.75,8.75,4.7,4.05
server_current,MES,2023-09-12 01:20:00-04:00,long,4485.75,0.9997850936339324,4485.462703962704,14,3.324074074074074,2023-09-12 02:15:00-04:00,4488.25,trail,11,True,2.5,12.5,4.7,7.8
server_current,MES,2023-09-12 03:00:00-04:00,short,4485.75,1.3319404654048557,4486.002431476569,11,2.72594325826265,2023-09-12 03:10:00-04:00,4480.75,trail,2,True,5.0,25.0,4.7,20.3
server_current,MES,2023-09-12 06:30:00-04:00,long,4482.0,1.989289048785246,4481.962782424766,42,1.538803646875695,2023-09-12 08:30:00-04:00,4481.25,timestop,24,False,-0.75,-3.75,4.7,-8.45
server_current,MES,2023-09-12 09:30:00-04:00,long,4480.0,2.5325523481258583,4479.45227567726,9,6.367937973889744,2023-09-12 09:40:00-04:00,4483.0,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-09-13 08:30:00-04:00,short,4457.75,3.847819976783023,4461.544867549669,9,8.504873294346979,2023-09-13 08:40:00-04:00,4455.0,trail,2,True,2.75,13.75,4.7,9.05
server_current,MES,2023-09-13 14:50:00-04:00,short,4462.25,3.7893123742179466,4468.56194036317,53,2.546041134561097,2023-09-13 15:00:00-04:00,4459.25,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-09-14 08:35:00-04:00,short,4482.25,3.190219557892149,4482.317778472657,34,4.89527822530673,2023-09-14 08:45:00-04:00,4480.25,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-09-14 09:50:00-04:00,short,4486.0,4.520180335400033,4486.015670939669,14,2.4211758008918123,2023-09-14 10:00:00-04:00,4483.0,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-09-17 18:00:00-04:00,long,4503.25,4.882215343546734,4501.75,29,7.451113756163918,2023-09-17 18:55:00-04:00,4504.0,trail,11,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-09-17 21:30:00-04:00,short,4504.0,1.3393331226952594,4504.319985465117,42,2.0474842082335,2023-09-17 21:40:00-04:00,4503.25,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-09-18 09:30:00-04:00,long,4498.5,3.2599315921652945,4497.059812167974,35,6.402973498982981,2023-09-18 09:40:00-04:00,4502.0,trail,2,True,3.5,17.5,4.7,12.8
server_current,MES,2023-09-18 14:50:00-04:00,short,4497.75,2.9144928585528707,4501.401414650849,50,3.146269018609444,2023-09-18 15:00:00-04:00,4496.75,trail,2,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-09-18 15:55:00-04:00,long,4501.25,3.0009239898234075,4501.120212676256,13,2.4490108357289877,2023-09-18 16:05:00-04:00,4502.5,trail,2,True,1.25,6.25,4.7,1.5499999999999998
server_current,MES,2023-09-18 21:30:00-04:00,short,4500.75,0.9733481279031697,4501.166066711729,53,2.469180565627266,2023-09-18 23:30:00-04:00,4502.75,timestop,24,False,-2.0,-10.0,4.7,-14.7
server_current,MES,2023-09-19 08:15:00-04:00,short,4503.25,1.5859632916193758,4503.978039261477,63,2.2147705896785803,2023-09-19 08:25:00-04:00,4502.25,trail,2,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-09-19 13:45:00-04:00,long,4484.5,3.3349146370090037,4480.940256111899,63,2.6493878094224117,2023-09-19 13:55:00-04:00,4485.75,trail,2,True,1.25,6.25,4.7,1.5499999999999998
server_current,MES,2023-09-20 10:10:00-04:00,short,4498.5,3.20564057266661,4500.607470325133,73,2.0070483066872957,2023-09-20 10:20:00-04:00,4497.25,trail,2,True,1.25,6.25,4.7,1.5499999999999998
server_current,MES,2023-09-21 10:15:00-04:00,long,4413.5,4.97865876397428,4413.276231388295,73,1.5940551268656404,2023-09-21 10:25:00-04:00,4414.5,trail,2,True,1.0,5.0,4.7,0.2999999999999998
server_current,MES,2023-09-22 09:30:00-04:00,short,4379.5,2.545800573512443,4382.078630117431,24,6.458658346333853,2023-09-22 09:40:00-04:00,4375.5,trail,2,True,4.0,20.0,4.7,15.3
server_current,MES,2023-09-22 15:05:00-04:00,long,4384.5,5.349750518543238,4382.057595563897,22,1.89072250890881,2023-09-22 15:15:00-04:00,4386.25,trail,2,True,1.75,8.75,4.7,4.05
server_current,MES,2023-09-25 09:45:00-04:00,long,4355.25,4.671307469427883,4354.0650093872755,67,2.063403881650866,2023-09-25 09:55:00-04:00,4364.75,trail,2,True,9.5,47.5,4.7,42.8
server_current,MES,2023-09-25 15:00:00-04:00,short,4359.5,4.578354900717619,4361.014577883998,47,2.6998315641035684,2023-09-25 15:10:00-04:00,4356.75,trail,2,True,2.75,13.75,4.7,9.05
server_current,MES,2023-09-25 21:35:00-04:00,short,4362.5,1.9749649862092362,4362.691757229217,65,1.6492269248789628,2023-09-25 21:45:00-04:00,4359.5,trail,2,True,3.0,15.0,4.7,10.3
server_current,MES,2023-09-26 03:40:00-04:00,long,4355.5,2.6489716646982435,4353.717085939927,28,1.5448865951378514,2023-09-26 04:10:00-04:00,4360.75,trail,6,True,5.25,26.25,4.7,21.55
server_current,MES,2023-09-26 07:05:00-04:00,short,4355.0,2.8675934419591425,4356.097445442249,13,1.7296148074037019,2023-09-26 08:40:00-04:00,4354.25,trail,19,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-09-26 08:30:00-04:00,short,4356.25,3.1143953287832984,4357.258458328906,16,2.427922312919699,2023-09-26 08:40:00-04:00,4354.25,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-09-27 09:25:00-04:00,short,4325.75,3.0199061589343206,4329.956506881021,11,2.724527102209506,2023-09-27 09:40:00-04:00,4321.5,trail,3,True,4.25,21.25,4.7,16.55
server_current,MES,2023-09-27 14:35:00-04:00,long,4313.5,5.5291001981515375,4309.4504203494735,62,1.7508235304223088,2023-09-27 14:45:00-04:00,4318.0,trail,2,True,4.5,22.5,4.7,17.8
server_current,MES,2023-09-27 15:40:00-04:00,short,4305.75,6.331813984268164,4310.910708895245,13,1.6896570712702543,2023-09-27 15:50:00-04:00,4303.75,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-09-28 00:05:00-04:00,short,4310.25,1.6390790522859566,4311.719827586207,87,2.7384257186352645,2023-09-28 00:15:00-04:00,4308.25,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-09-28 05:50:00-04:00,long,4316.0,3.559472285394379,4313.390847513777,25,1.6500435750944127,2023-09-28 06:00:00-04:00,4320.25,trail,2,True,4.25,21.25,4.7,16.55
server_current,MES,2023-09-28 09:30:00-04:00,long,4314.75,5.497586599609553,4313.112569072908,10,4.489965703419471,2023-09-28 09:55:00-04:00,4320.25,trail,5,True,5.5,27.5,4.7,22.8
server_current,MES,2023-09-29 01:45:00-04:00,long,4340.75,1.7972028760709111,4338.370516354281,18,1.955732521372526,2023-09-29 01:55:00-04:00,4343.0,trail,2,True,2.25,11.25,4.7,6.55
server_current,MES,2023-09-29 10:20:00-04:00,short,4353.25,4.994510986617774,4360.070658508159,103,1.8370914368011961,2023-09-29 11:10:00-04:00,4351.75,trail,10,True,1.5,7.5,4.7,2.8
server_current,MES,2023-10-02 10:00:00-04:00,long,4330.0,5.821999509164172,4326.959651001394,62,3.6128934934514287,2023-10-02 10:10:00-04:00,4332.0,trail,2,True,2.0,10.0,4.7,5.3
server_current,MES,2023-10-03 09:45:00-04:00,long,4312.75,5.025513282337868,4310.04467470236,37,2.29499399655221,2023-10-03 09:55:00-04:00,4316.75,trail,2,True,4.0,20.0,4.7,15.3
server_current,MES,2023-10-04 03:40:00-04:00,long,4250.0,4.239563995780454,4245.090561840061,29,2.038657654452745,2023-10-04 03:50:00-04:00,4252.25,trail,2,True,2.25,11.25,4.7,6.55
server_current,MES,2023-10-04 10:00:00-04:00,short,4264.5,5.8480363805319175,4265.537264587133,76,3.115149100769117,2023-10-04 10:10:00-04:00,4259.5,trail,2,True,5.0,25.0,4.7,20.3
server_current,MES,2023-10-05 04:00:00-04:00,long,4291.25,2.7502692556521553,4289.953375132122,46,2.1518003626629825,2023-10-05 04:10:00-04:00,4292.0,trail,2,True,0.75,3.75,4.7,-0.9500000000000002
server_current,MES,2023-10-05 08:30:00-04:00,short,4284.5,3.9788239429787042,4289.780243971886,14,3.951335902881565,2023-10-05 08:40:00-04:00,4278.5,trail,2,True,6.0,30.0,4.7,25.3
server_current,MES,2023-10-05 09:25:00-04:00,long,4290.75,4.755578872294379,4288.255513346026,11,2.8090327633468215,2023-10-05 09:35:00-04:00,4299.5,trail,2,True,8.75,43.75,4.7,39.05
